"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","X"
"860Z200US60015","ZCTA5 60015","10214","287","2.2","0.9","1.0","0.7","2.8","0.9","3.3","1.1","3.7","1.1","8.6","2.0","6.1","1.4","15.9","2.6","12.0","2.0","44.4","3.4","181111","16784","241685","15704","37.4","(X)","(X)","(X)","(X)","(X)","7780","277","1.5","0.9","0.2","0.3","1.2","0.7","1.1","0.7","3.1","1.3","6.5","2.2","4.6","1.5","16.1","2.9","13.3","2.3","52.3","4.0","213269","20933","276134","18822","(X)","(X)","38.6","(X)","(X)","(X)","7054","268","1.0","0.7","0.3","0.3","1.1","0.7","0.9","0.7","2.4","1.1","6.2","2.4","3.5","1.3","15.0","2.7","13.2","2.3","56.4","4.1","225437","10777","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2434","300","6.0","3.0","3.5","2.6","7.8","3.5","10.3","4.1","6.4","2.9","12.8","3.6","11.6","3.6","15.9","4.3","7.4","3.8","18.4","6.3","79815","13961","127745","23786","(X)","(X)","(X)","(X)","32.7","(X)",NA
"860Z200US60016","ZCTA5 60016","24263","794","4.7","1.1","1.9","0.6","6.8","1.4","6.3","1.1","9.1","1.4","18.2","1.8","13.0","1.8","19.2","2.4","10.7","1.9","10.0","2.2","80116","5298","103963","7169","39.8","(X)","(X)","(X)","(X)","(X)","16469","773","2.5","1.0","1.1","0.6","4.7","1.4","4.5","1.5","7.8","1.5","18.7","2.2","13.6","2.3","21.0","3.1","12.9","2.7","13.3","3.1","95396","3769","119312","9718","(X)","(X)","40.3","(X)","(X)","(X)","12635","825","1.5","0.9","0.7","0.5","4.3","1.4","3.8","1.5","7.7","1.9","16.4","2.7","12.8","2.5","22.4","3.6","14.5","3.3","15.9","3.9","106121","7782","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7794","750","9.9","2.8","3.8","1.6","11.4","2.9","10.3","2.6","12.6","2.8","18.2","3.5","12.2","2.9","15.2","3.2","4.5","1.4","1.8","0.8","51965","4725","65204","4359","(X)","(X)","(X)","(X)","37.8","(X)",NA
"860Z200US60018","ZCTA5 60018","9724","412","3.6","1.4","1.9","1.0","6.9","1.8","6.7","1.9","11.3","2.4","19.3","3.1","14.9","3.0","18.8","2.5","9.4","1.7","7.3","1.6","75528","4934","92921","4005","44.6","(X)","(X)","(X)","(X)","(X)","7047","375","5.0","2.6","0.6","0.6","4.0","1.7","4.1","1.9","9.8","2.4","19.0","3.8","15.5","3.9","22.9","2.8","10.8","2.1","8.4","1.9","87733","7121","102431","4918","(X)","(X)","46.5","(X)","(X)","(X)","5098","356","0.6","0.7","0.3","0.3","2.2","1.1","2.7","1.8","10.1","2.8","20.1","5.0","15.4","4.6","24.3","3.7","13.1","2.6","11.3","2.9","98904","7869","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2677","269","6.0","3.0","5.6","3.4","15.2","5.2","15.7","5.7","14.2","4.2","17.2","4.4","11.5","3.0","9.0","3.9","3.7","2.4","1.9","1.1","41404","6850","58509","5955","(X)","(X)","(X)","(X)","38.1","(X)",NA
"860Z200US60020","ZCTA5 60020","5150","485","4.9","2.5","1.9","1.4","10.2","3.6","5.3","2.2","15.1","6.1","17.7","4.4","9.1","3.2","21.1","4.6","10.0","3.5","4.7","2.0","65099","6758","88592","9276","36.1","(X)","(X)","(X)","(X)","(X)","2642","282","1.4","1.5","0.6","1.0","7.3","3.9","2.4","1.6","6.8","4.1","17.1","6.0","9.4","4.4","30.5","6.8","18.2","6.1","6.2","2.9","105585","6424","112227","10755","(X)","(X)","33.9","(X)","(X)","(X)","2002","286","0.0","1.7","0.0","1.7","3.2","2.1","3.1","2.1","7.6","5.4","13.3","6.2","10.2","5.3","30.7","7.2","23.6","7.8","8.2","3.8","116429","20675","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2508","467","8.6","4.8","3.3","2.7","15.9","6.7","8.3","4.4","21.8","10.3","18.3","5.6","8.8","4.4","10.5","5.7","1.4","1.2","3.1","2.7","47883","6560","61003","12184","(X)","(X)","(X)","(X)","33.7","(X)",NA
"860Z200US60021","ZCTA5 60021","1987","177","0.0","1.7","2.2","3.5","2.7","2.1","3.3","4.3","7.4","4.4","11.2","6.3","14.6","7.1","25.6","8.6","16.6","6.7","16.4","8.0","116626","15926","127652","14785","18.7","(X)","(X)","(X)","(X)","(X)","1548","136","0.0","2.2","0.0","2.2","0.0","2.2","0.0","2.2","4.8","3.6","8.8","7.0","22.2","10.0","25.3","9.8","18.4","8.3","20.5","9.9","125167","15001","143132","16932","(X)","(X)","22.1","(X)","(X)","(X)","1161","201","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","4.0","3.9","6.3","5.1","23.0","11.1","25.9","11.4","22.1","10.4","18.7","8.0","124531","24398","N","N","(X)","(X)","(X)","(X)","(X)","(X)","439","158","0.0","7.7","10.0","15.1","12.1","10.0","14.8","18.2","16.9","15.6","19.8","12.4","5.2","6.4","9.3","7.7","10.0","9.7","1.8","2.7","43750","21116","64512","16698","(X)","(X)","(X)","(X)","6.6","(X)",NA
"860Z200US60022","ZCTA5 60022","2993","160","1.2","1.0","0.0","1.2","4.1","2.7","1.2","1.1","2.9","2.1","7.8","3.8","4.8","2.6","20.4","6.7","4.7","2.3","52.8","6.8","227279","53430","373333","50463","41.9","(X)","(X)","(X)","(X)","(X)","2563","132","0.8","1.0","0.0","1.4","0.7","1.1","0.0","1.4","1.8","1.8","4.8","3.1","4.9","2.9","21.6","7.9","4.8","2.5","60.6","7.1","250,000+","***","419735","54596","(X)","(X)","44.1","(X)","(X)","(X)","2340","141","0.9","1.1","0.0","1.5","0.0","1.5","0.0","1.5","0.5","0.6","2.1","2.7","5.3","3.2","22.4","8.5","5.3","2.8","63.6","8.1","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","430","156","3.3","4.7","0.0","7.8","28.8","15.9","8.4","7.4","9.3","9.6","26.0","16.1","4.4","6.3","9.5","8.0","4.4","7.1","5.8","5.3","50068","18088","91648","40864","(X)","(X)","(X)","(X)","28.6","(X)",NA
"860Z200US60025","ZCTA5 60025","15989","575","3.7","1.2","1.9","1.1","5.4","2.1","5.5","1.5","8.5","2.3","9.9","1.7","9.7","1.4","16.8","2.0","10.9","2.2","27.7","1.9","116809","8662","176705","8932","36.1","(X)","(X)","(X)","(X)","(X)","11586","556","2.4","0.9","1.2","1.2","3.3","2.3","2.7","1.3","8.6","2.9","7.1","1.4","9.4","1.9","15.7","2.2","13.6","2.9","36.0","2.7","147545","16393","214477","12968","(X)","(X)","36.3","(X)","(X)","(X)","9508","513","1.9","0.9","0.4","0.3","3.4","2.7","2.1","1.1","5.0","2.2","7.3","1.6","8.2","1.8","16.2","2.4","13.7","2.4","41.8","3.1","167167","12874","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4403","420","7.2","3.5","3.5","2.4","10.8","3.9","12.9","3.9","10.9","3.5","16.1","3.7","11.0","2.7","18.1","3.9","3.7","1.6","5.8","3.5","56346","5682","75345","7228","(X)","(X)","(X)","(X)","32.5","(X)",NA
"860Z200US60026","ZCTA5 60026","5608","428","3.7","3.3","2.6","1.3","4.2","2.4","6.6","5.2","5.9","3.2","8.8","2.7","6.4","2.1","13.4","3.4","10.5","2.9","37.9","4.9","145533","23182","184896","18071","39.2","(X)","(X)","(X)","(X)","(X)","3996","318","1.2","1.4","0.7","0.8","1.4","1.4","2.4","1.8","4.9","3.2","7.1","2.3","5.4","2.4","14.8","4.1","14.1","4.0","48.1","5.9","191607","20341","223314","18452","(X)","(X)","38.2","(X)","(X)","(X)","3413","286","0.4","0.5","0.8","0.9","1.6","1.7","0.6","0.8","4.8","3.5","6.2","2.3","4.2","2.1","14.2","4.0","14.1","4.1","53.0","6.3","204980","13122","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1612","391","10.0","10.8","7.4","5.1","11.4","7.7","16.9","16.2","8.3","7.2","12.8","7.1","8.9","4.8","12.8","6.7","1.6","2.0","10.0","5.1","39063","20739","85219","24185","(X)","(X)","(X)","(X)","39.5","(X)",NA
"860Z200US60029","ZCTA5 60029","194","51","7.7","10.2","1.5","2.6","2.1","3.3","0.0","16.4","2.6","3.5","4.6","5.0","3.1","2.8","7.7","4.3","10.8","7.5","59.8","12.9","228750","11233","329453","71873","35.1","(X)","(X)","(X)","(X)","(X)","160","43","0.0","19.5","0.6","1.5","0.0","19.5","0.0","19.5","0.0","19.5","5.6","6.1","2.5","2.7","8.1","5.0","11.9","8.5","71.3","11.6","236250","39261","389774","71730","(X)","(X)","38.8","(X)","(X)","(X)","153","43","0.0","20.3","0.7","1.5","0.0","20.3","0.0","20.3","0.0","20.3","5.9","6.4","0.7","1.5","8.5","5.2","11.8","8.5","72.5","12.1","236563","42742","N","N","(X)","(X)","(X)","(X)","(X)","(X)","34","24","44.1","41.5","5.9","15.1","11.8","21.0","0.0","52.8","14.7","22.1","0.0","52.8","5.9","9.6","8.8","12.6","2.9","7.1","5.9","9.3","-","**","45250","35161","(X)","(X)","(X)","(X)","17.6","(X)",NA
"860Z200US60030","ZCTA5 60030","14311","474","1.9","0.7","2.1","0.9","5.6","2.0","3.7","1.2","8.9","1.9","13.9","2.0","12.6","2.0","19.2","2.5","12.8","1.8","19.2","2.1","102436","6020","128833","6681","32.5","(X)","(X)","(X)","(X)","(X)","9726","403","0.8","0.6","0.4","0.4","3.0","1.8","3.2","1.5","7.7","2.2","10.7","2.4","10.8","1.9","22.6","3.0","15.7","2.4","25.0","3.2","128892","9730","146697","8100","(X)","(X)","31.9","(X)","(X)","(X)","8283","408","1.0","0.7","0.1","0.2","2.5","2.0","1.8","1.2","6.4","2.2","8.8","2.0","11.3","2.2","23.3","3.3","17.3","2.9","27.6","3.5","137314","8358","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4585","504","4.3","2.1","5.8","2.6","11.8","5.1","4.6","2.2","12.8","3.9","21.8","4.5","15.4","4.4","12.5","4.0","5.3","2.6","5.8","2.9","59406","5009","86111","18500","(X)","(X)","(X)","(X)","31.9","(X)",NA
"860Z200US60031","ZCTA5 60031","14331","455","1.8","0.7","1.8","0.8","5.4","1.8","4.3","1.2","6.0","1.1","12.4","2.3","15.2","2.3","18.0","2.1","14.9","2.2","20.2","2.1","108424","6197","136773","5322","33.4","(X)","(X)","(X)","(X)","(X)","9883","392","0.8","0.6","0.2","0.3","2.0","1.0","3.3","1.0","3.1","1.1","9.1","2.2","15.6","3.0","19.6","2.8","19.5","2.8","26.9","2.9","141070","4670","164591","6124","(X)","(X)","34.3","(X)","(X)","(X)","8314","395","0.1","0.1","0.1","0.1","0.3","0.3","2.8","1.0","2.5","1.2","7.0","2.2","15.7","3.3","20.3","3.2","20.7","3.4","30.6","3.4","152603","6331","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4448","469","4.7","2.1","5.4","2.5","13.0","5.3","6.9","3.1","11.8","3.1","20.2","5.2","13.9","3.5","14.5","3.5","4.7","1.9","4.9","2.1","59291","8472","73299","5542","(X)","(X)","(X)","(X)","30.4","(X)",NA
"860Z200US60033","ZCTA5 60033","4902","374","2.6","1.4","3.1","1.7","11.8","3.9","7.0","2.4","10.5","3.8","19.6","4.6","15.9","4.7","18.8","4.5","5.4","2.4","5.3","2.2","69619","5469","84510","7785","27.7","(X)","(X)","(X)","(X)","(X)","3391","302","0.5","0.6","2.3","2.1","7.9","4.1","6.3","3.1","11.3","4.2","17.0","6.1","21.3","6.7","21.9","5.3","5.7","3.0","5.8","2.6","82466","5620","94829","10655","(X)","(X)","28.9","(X)","(X)","(X)","2564","290","0.4","0.6","0.5","0.8","1.8","2.0","7.8","3.9","8.8","4.5","20.3","7.6","23.6","8.5","24.6","7.1","5.7","3.3","6.4","3.3","87875","10189","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1511","303","7.2","4.4","4.8","3.4","20.9","9.1","9.1","4.2","10.0","6.6","23.2","8.3","6.2","3.7","12.0","6.6","2.3","2.6","4.4","4.6","46107","18192","59287","10014","(X)","(X)","(X)","(X)","24.3","(X)",NA
"860Z200US60034","ZCTA5 60034","698","101","1.7","1.6","2.1","2.2","6.9","4.6","3.4","2.2","6.9","3.8","17.6","8.0","16.8","6.2","29.9","10.2","6.7","4.0","7.9","4.7","90938","20649","113672","23492","36.4","(X)","(X)","(X)","(X)","(X)","553","88","1.8","2.2","0.7","1.1","1.1","1.3","2.9","2.2","8.0","4.9","17.0","9.6","17.9","7.4","33.3","12.4","8.5","5.1","8.9","5.6","101458","21983","125239","29123","(X)","(X)","38.3","(X)","(X)","(X)","369","100","0.5","0.9","1.1","1.5","0.8","1.2","2.4","2.3","4.3","3.5","12.2","5.4","19.0","8.2","35.8","10.7","11.1","6.3","12.7","7.2","113274","7536","N","N","(X)","(X)","(X)","(X)","(X)","(X)","145","41","6.9","7.1","7.6","9.6","29.0","17.5","5.5","5.5","11.7","11.4","13.1","10.1","16.6","9.4","5.5","5.4","0.0","21.2","4.1","4.5","35938","16430","54121","14521","(X)","(X)","(X)","(X)","29.0","(X)",NA
"860Z200US60035","ZCTA5 60035","12098","393","2.6","1.1","1.5","1.0","2.8","0.9","6.4","2.6","3.9","1.2","8.8","2.0","7.2","1.6","15.0","2.2","11.3","1.9","40.5","3.7","159519","16715","242190","19043","40.0","(X)","(X)","(X)","(X)","(X)","8724","321","1.2","0.7","0.1","0.1","1.0","0.6","0.8","0.5","2.7","1.0","6.5","1.7","6.5","1.9","17.0","2.8","12.5","2.6","51.7","4.1","208309","22585","298758","22228","(X)","(X)","39.1","(X)","(X)","(X)","7845","332","0.3","0.3","0.0","0.4","0.7","0.5","0.8","0.5","2.0","0.9","5.7","1.7","5.9","1.9","15.9","2.8","12.7","2.7","56.1","4.4","225885","32106","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3374","495","6.2","3.4","5.4","3.3","7.4","3.0","20.7","7.7","8.4","3.7","13.5","5.0","8.9","3.2","10.3","3.0","7.5","3.3","11.6","4.9","51712","10840","94920","14949","(X)","(X)","(X)","(X)","42.6","(X)",NA
"860Z200US60040","ZCTA5 60040","1904","150","1.7","1.9","1.3","1.6","8.4","5.5","6.6","5.7","7.6","4.9","12.3","4.9","11.2","5.2","28.0","8.1","5.4","2.7","17.5","7.5","105282","32216","125764","22463","48.9","(X)","(X)","(X)","(X)","(X)","1390","144","1.4","2.1","0.6","1.0","8.0","6.8","2.9","3.9","5.4","5.1","8.3","3.9","12.2","7.2","34.9","10.3","6.0","3.2","20.4","9.6","109202","13517","138560","26404","(X)","(X)","50.3","(X)","(X)","(X)","1065","187","0.0","3.2","0.0","3.2","6.9","7.6","3.8","5.1","6.2","6.5","9.7","4.9","13.6","9.3","28.5","11.9","7.0","4.3","24.2","11.8","109140","14433","N","N","(X)","(X)","(X)","(X)","(X)","(X)","514","158","6.4","7.0","3.3","5.4","10.9","8.2","16.5","17.1","13.6","11.4","21.8","12.8","7.6","6.6","6.8","6.4","3.5","3.8","9.5","8.4","49000","16884","82602","30296","(X)","(X)","(X)","(X)","45.1","(X)",NA
"860Z200US60041","ZCTA5 60041","3570","560","4.6","4.6","3.6","3.0","5.6","4.5","4.3","3.1","8.5","3.2","15.9","4.9","12.9","4.6","18.2","6.2","10.1","4.2","16.3","8.5","86406","17661","107295","14454","36.9","(X)","(X)","(X)","(X)","(X)","2229","291","1.7","2.1","3.4","3.1","5.2","5.1","1.4","1.8","9.3","4.7","14.2","5.4","14.8","5.5","24.4","7.6","14.3","6.0","11.2","5.5","94028","28668","109609","11775","(X)","(X)","40.6","(X)","(X)","(X)","1733","266","2.3","2.7","2.4","3.5","0.9","1.5","1.8","2.3","5.8","3.9","14.7","6.3","16.8","6.7","24.8","8.5","16.2","7.2","14.4","6.8","120579","25630","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1341","476","9.5","11.3","3.9","6.6","7.5","7.3","9.1","7.9","8.8","5.6","17.2","10.6","8.3","6.4","10.4","7.7","1.9","2.7","23.6","21.1","70689","23996","99200","36437","(X)","(X)","(X)","(X)","30.7","(X)",NA
"860Z200US60042","ZCTA5 60042","3113","195","0.3","0.5","3.0","3.0","3.4","1.6","4.6","2.7","9.8","4.4","15.3","4.1","21.2","5.2","23.9","5.2","13.1","3.0","5.4","2.1","89660","7162","103277","7253","29.5","(X)","(X)","(X)","(X)","(X)","2113","157","0.0","1.6","0.8","0.9","3.3","1.9","3.4","3.1","6.4","3.8","11.3","3.8","20.6","5.9","30.0","7.3","16.4","4.1","7.9","3.0","106760","8429","120245","8964","(X)","(X)","28.4","(X)","(X)","(X)","1781","176","0.0","1.9","0.3","0.6","3.3","2.0","3.1","3.7","5.6","4.3","9.8","3.9","21.3","6.3","31.0","8.0","16.7","5.0","9.0","3.4","108233","4188","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1000","245","1.0","1.7","8.8","9.3","2.5","2.3","7.3","5.4","18.3","11.3","23.2","9.5","23.0","10.8","14.3","5.4","1.6","1.8","0.0","3.4","60577","9989","64713","8183","(X)","(X)","(X)","(X)","31.2","(X)",NA
"860Z200US60043","ZCTA5 60043","789","63","6.0","4.4","0.0","4.3","0.8","0.8","0.8","0.9","2.9","2.2","4.1","3.0","6.1","3.3","5.8","2.5","10.8","4.6","62.9","6.1","250,000+","***","437822","47180","28.0","(X)","(X)","(X)","(X)","(X)","660","58","0.0","5.2","0.0","5.2","0.6","0.9","0.9","1.1","2.3","2.3","4.7","3.5","3.9","2.5","3.6","2.6","12.9","5.3","71.1","6.7","250,000+","***","499306","49999","(X)","(X)","28.5","(X)","(X)","(X)","605","59","0.0","5.6","0.0","5.6","0.7","1.0","0.3","0.6","1.2","1.7","4.8","3.7","3.0","2.2","3.3","2.6","10.4","4.9","76.4","6.4","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","129","47","36.4","21.6","0.0","23.5","1.6","2.3","0.0","23.5","6.2","7.9","0.8","2.0","17.1","15.3","17.1","12.2","0.0","23.5","20.9","14.8","80813","34504","114181","50590","(X)","(X)","(X)","(X)","25.6","(X)",NA
"860Z200US60044","ZCTA5 60044","4334","282","3.1","2.0","0.7","0.7","3.5","1.8","3.6","1.9","5.5","2.5","16.1","5.0","12.3","3.4","12.1","3.0","12.3","4.3","30.6","4.3","114831","18207","197774","20409","36.9","(X)","(X)","(X)","(X)","(X)","2845","194","0.9","1.1","0.2","0.3","2.1","1.4","2.1","2.2","2.9","1.6","9.0","3.6","12.8","5.2","12.4","3.9","16.5","6.4","41.0","6.3","175083","27977","245000","30313","(X)","(X)","31.4","(X)","(X)","(X)","2479","185","0.6","1.0","0.0","1.4","1.4","1.0","2.1","2.5","2.3","1.5","7.1","3.7","11.8","5.4","12.5","4.4","16.7","7.0","45.5","7.1","187038","12765","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1489","283","7.3","5.3","1.7","2.1","6.0","4.7","6.6","3.7","10.6","6.7","29.7","11.7","14.5","5.2","11.6","4.6","4.0","2.5","8.0","4.2","66099","1482","102215","23972","(X)","(X)","(X)","(X)","45.4","(X)",NA
"860Z200US60045","ZCTA5 60045","7573","295","2.6","1.4","0.5","0.4","2.0","0.9","3.4","1.4","3.3","1.2","8.0","2.7","7.6","1.7","12.0","2.4","9.7","2.3","50.9","4.6","201847","23810","281254","20289","33.0","(X)","(X)","(X)","(X)","(X)","5682","345","1.0","0.8","0.3","0.4","1.5","1.0","1.3","1.1","1.9","1.2","4.6","1.6","7.9","2.0","12.7","3.2","10.0","2.8","58.8","4.6","238505","18193","328495","24145","(X)","(X)","33.2","(X)","(X)","(X)","5016","280","1.0","0.9","0.4","0.4","0.8","0.7","0.6","0.6","2.2","1.3","2.9","1.1","7.0","2.1","10.7","2.8","10.4","3.1","64.1","4.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1891","336","7.5","5.1","1.0","1.2","5.3","3.4","10.7","4.4","7.5","3.7","15.9","8.6","6.7","3.4","9.8","4.1","8.6","4.4","27.0","12.8","80083","35896","137349","28235","(X)","(X)","(X)","(X)","31.8","(X)",NA
"860Z200US60046","ZCTA5 60046","12086","472","1.6","0.7","1.3","0.6","3.3","1.1","2.9","1.0","6.8","1.5","11.0","1.8","11.3","1.8","26.4","2.8","16.3","2.2","19.1","2.1","121099","6026","137717","5221","32.4","(X)","(X)","(X)","(X)","(X)","9531","438","0.9","0.5","1.0","0.6","1.5","0.8","1.9","0.9","5.7","1.7","8.5","1.9","11.0","1.9","27.7","3.1","20.0","2.8","21.8","2.6","135279","7004","151409","6157","(X)","(X)","31.6","(X)","(X)","(X)","7829","434","0.5","0.5","0.8","0.5","0.7","0.5","1.5","0.9","3.2","1.3","6.7","1.8","10.3","1.9","28.1","3.3","22.5","3.3","25.6","3.1","147822","7023","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2555","278","4.2","2.9","2.7","2.1","10.0","3.9","7.1","3.1","13.6","3.8","18.3","4.8","13.9","4.4","21.5","6.7","2.0","1.3","6.7","2.7","63665","10753","81528","8781","(X)","(X)","(X)","(X)","32.6","(X)",NA
"860Z200US60047","ZCTA5 60047","14866","370","1.5","0.7","0.7","0.4","1.8","0.9","1.6","0.6","3.3","1.0","8.7","2.1","8.5","2.0","18.1","2.3","14.4","2.1","41.5","2.7","167358","8861","212780","9160","31.5","(X)","(X)","(X)","(X)","(X)","12773","421","0.4","0.4","0.5","0.5","1.0","0.6","1.8","0.9","1.9","0.8","6.2","1.7","8.3","2.2","18.1","2.4","15.2","2.4","46.5","3.1","190148","12054","231116","10289","(X)","(X)","31.4","(X)","(X)","(X)","11289","425","0.1","0.1","0.5","0.5","0.7","0.5","1.1","0.6","1.8","0.7","3.8","1.3","7.6","2.3","17.2","2.5","16.6","2.6","50.7","2.9","202516","10310","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2093","381","8.6","4.0","1.9","1.5","6.6","4.7","3.5","2.6","9.6","4.7","22.4","10.8","9.3","4.8","19.1","6.4","9.1","5.0","10.0","4.3","71452","16460","96952","13769","(X)","(X)","(X)","(X)","32.4","(X)",NA
"860Z200US60048","ZCTA5 60048","10633","291","1.8","0.9","1.6","0.8","3.0","1.0","2.3","0.7","5.1","1.3","8.1","1.7","6.8","1.5","14.5","2.1","14.5","2.1","42.1","2.6","166229","6330","225293","10850","30.5","(X)","(X)","(X)","(X)","(X)","7935","259","1.4","1.0","0.6","0.4","1.2","0.8","0.4","0.3","3.5","1.3","4.9","1.7","5.7","1.5","13.9","2.2","16.6","2.5","51.9","3.1","206993","14680","259163","14726","(X)","(X)","30.1","(X)","(X)","(X)","7138","278","1.1","1.1","0.3","0.4","0.2","0.2","0.4","0.4","2.4","0.9","4.5","1.7","5.1","1.4","13.1","2.1","17.7","2.7","55.3","3.3","220625","11239","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2698","297","2.9","1.9","4.7","2.9","8.5","3.6","8.1","2.7","10.5","3.8","17.7","4.5","10.1","3.6","16.6","4.5","8.0","3.5","12.9","4.2","70956","11663","123265","23075","(X)","(X)","(X)","(X)","31.2","(X)",NA
"860Z200US60050","ZCTA5 60050","12825","528","1.6","0.8","2.5","0.9","5.2","1.6","8.7","2.6","11.7","2.2","13.4","2.1","14.2","2.5","21.8","2.9","9.8","1.9","11.1","2.3","84330","3538","108651","6552","34.5","(X)","(X)","(X)","(X)","(X)","8612","436","0.5","0.5","0.5","0.5","2.3","1.2","4.6","2.0","9.9","2.6","11.1","2.4","15.2","3.1","27.5","3.8","13.7","2.7","14.7","3.1","111237","6116","130606","8655","(X)","(X)","33.7","(X)","(X)","(X)","7143","433","0.2","0.3","0.2","0.3","1.8","1.0","2.9","1.5","7.1","2.7","10.3","2.6","15.4","3.5","29.9","4.4","15.4","3.1","16.8","3.3","123082","10752","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4213","476","3.8","2.5","6.5","2.8","11.3","4.0","18.4","6.6","16.9","4.0","17.2","3.8","11.5","3.6","10.0","3.8","1.7","1.0","2.8","1.6","42007","8047","60072","6477","(X)","(X)","(X)","(X)","34.7","(X)",NA
"860Z200US60051","ZCTA5 60051","9171","445","2.8","2.1","1.1","0.6","5.1","1.9","3.3","1.1","6.6","1.9","17.7","2.7","13.5","3.0","23.7","3.7","9.9","2.0","16.3","3.4","99854","11483","130522","14309","34.5","(X)","(X)","(X)","(X)","(X)","6471","407","1.2","0.9","0.2","0.4","3.2","2.0","1.7","0.7","5.5","2.2","17.8","3.8","11.2","2.9","28.4","4.2","10.4","2.5","20.3","4.6","119632","8552","145747","18050","(X)","(X)","37.5","(X)","(X)","(X)","5241","419","0.5","0.5","0.3","0.5","1.0","0.8","1.7","0.9","3.7","1.9","13.4","4.0","12.2","3.5","29.7","4.8","12.8","3.1","24.6","5.3","132711","8674","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2700","382","6.6","6.7","3.0","1.8","11.0","4.4","7.0","3.2","13.4","5.4","19.6","4.9","13.3","4.9","15.6","5.2","5.7","2.9","4.9","2.4","59770","8764","87251","18297","(X)","(X)","(X)","(X)","27.3","(X)",NA
